Dia,Hora,Minuto,Segundo,Microsegundo
2020-07-08,19,54,1,751820
2020-07-08,19,54,1,764327
2020-07-08,19,54,1,779137
2020-07-08,19,54,1,791812
2020-07-08,19,54,1,805266
2020-07-08,19,54,1,817709
2020-07-08,19,54,1,831158
2020-07-08,19,54,1,842976
2020-07-08,19,54,1,859639
2020-07-08,19,54,1,872210
2020-07-08,19,54,1,887136
2020-07-08,19,54,1,899596
2020-07-08,19,54,1,914557
2020-07-08,19,54,1,927669
2020-07-08,19,54,1,941385
2020-07-08,19,54,1,953919
2020-07-08,19,54,1,966411
2020-07-08,19,54,1,978813
2020-07-08,19,54,1,993360
2020-07-08,19,54,2,5688
2020-07-08,19,54,2,18814
2020-07-08,19,54,2,31294
2020-07-08,19,54,2,46347
2020-07-08,19,54,2,58777
2020-07-08,19,54,2,75740
2020-07-08,19,54,2,88076
2020-07-08,19,54,2,102767
2020-07-08,19,54,2,115122
2020-07-08,19,54,2,127439
2020-07-08,19,54,2,140017
2020-07-08,19,54,2,158387
2020-07-08,19,54,2,170855
2020-07-08,19,54,2,184028
2020-07-08,19,54,2,196427
2020-07-08,19,54,2,211118
2020-07-08,19,54,2,223822
2020-07-08,19,54,2,253930
2020-07-08,19,54,2,267664
2020-07-08,19,54,2,295594
2020-07-08,19,54,2,307978
2020-07-08,19,54,2,318682
2020-07-08,19,54,2,331110
2020-07-08,19,54,2,340619
2020-07-08,19,54,2,353105
2020-07-08,19,54,2,365061
2020-07-08,19,54,2,377572
2020-07-08,19,54,2,394582
2020-07-08,19,54,2,407025
2020-07-08,19,54,2,418530
2020-07-08,19,54,2,431049
2020-07-08,19,54,2,440580
2020-07-08,19,54,2,452876
2020-07-08,19,54,2,462867
2020-07-08,19,54,2,475378
2020-07-08,19,54,2,485652
2020-07-08,19,54,2,498017
2020-07-08,19,54,2,509505
2020-07-08,19,54,2,522136
2020-07-08,19,54,2,533713
2020-07-08,19,54,2,546180
2020-07-08,19,54,2,558767
2020-07-08,19,54,2,571017
2020-07-08,19,54,2,580868
2020-07-08,19,54,2,593260
2020-07-08,19,54,2,604627
2020-07-08,19,54,2,617580
2020-07-08,19,54,2,658628
2020-07-08,19,54,2,670784
2020-07-08,19,54,2,696654
2020-07-08,19,54,2,708997
2020-07-08,19,54,2,719994
2020-07-08,19,54,2,732457
2020-07-08,19,54,2,742495
2020-07-08,19,54,2,754990
2020-07-08,19,54,2,769783
2020-07-08,19,54,2,782545
2020-07-08,19,54,2,810696
2020-07-08,19,54,2,822973
2020-07-08,19,54,2,853660
2020-07-08,19,54,2,865792
2020-07-08,19,54,2,890420
2020-07-08,19,54,2,903304
2020-07-08,19,54,2,929546
2020-07-08,19,54,2,941928
2020-07-08,19,54,2,952633
2020-07-08,19,54,2,965076
2020-07-08,19,54,2,976846
2020-07-08,19,54,2,989332
2020-07-08,19,54,3,3515
2020-07-08,19,54,3,15890
2020-07-08,19,54,3,27087
2020-07-08,19,54,3,39551
2020-07-08,19,54,3,51503
2020-07-08,19,54,3,63792
2020-07-08,19,54,3,76902
2020-07-08,19,54,3,89279
2020-07-08,19,54,3,102493
2020-07-08,19,54,3,114896
2020-07-08,19,54,3,126593
2020-07-08,19,54,3,139018
2020-07-08,19,54,3,149639
2020-07-08,19,54,3,161961
2020-07-08,19,54,3,173770
2020-07-08,19,54,3,186290
2020-07-08,19,54,3,198186
2020-07-08,19,54,3,210724
2020-07-08,19,54,3,221865
2020-07-08,19,54,3,233928
2020-07-08,19,54,3,245066
2020-07-08,19,54,3,257419
2020-07-08,19,54,3,270359
2020-07-08,19,54,3,282807
2020-07-08,19,54,3,297217
2020-07-08,19,54,3,309671
2020-07-08,19,54,3,320699
2020-07-08,19,54,3,333169
2020-07-08,19,54,3,348207
2020-07-08,19,54,3,360580
2020-07-08,19,54,3,372936
2020-07-08,19,54,3,386414
2020-07-08,19,54,3,413704
2020-07-08,19,54,3,425953
2020-07-08,19,54,3,464726
2020-07-08,19,54,3,471476
2020-07-08,19,54,3,497328
2020-07-08,19,54,3,509850
2020-07-08,19,54,3,518814
2020-07-08,19,54,3,532052
2020-07-08,19,54,3,562014
2020-07-08,19,54,3,574229
2020-07-08,19,54,3,610479
2020-07-08,19,54,3,622783
2020-07-08,19,54,3,634585
2020-07-08,19,54,3,646878
2020-07-08,19,54,3,658616
2020-07-08,19,54,3,671067
2020-07-08,19,54,3,682493
2020-07-08,19,54,3,694831
2020-07-08,19,54,3,706505
2020-07-08,19,54,3,718893
2020-07-08,19,54,3,734518
2020-07-08,19,54,3,746909
2020-07-08,19,54,3,759212
2020-07-08,19,54,3,771534
2020-07-08,19,54,3,784374
2020-07-08,19,54,3,796804
2020-07-08,19,54,3,807885
2020-07-08,19,54,3,820405
2020-07-08,19,54,3,833974
2020-07-08,19,54,3,846285
2020-07-08,19,54,3,859196
2020-07-08,19,54,3,871553
2020-07-08,19,54,3,883459
2020-07-08,19,54,3,895755
2020-07-08,19,54,3,909932
2020-07-08,19,54,3,922315
2020-07-08,19,54,3,933885
2020-07-08,19,54,3,946192
2020-07-08,19,54,3,960241
2020-07-08,19,54,3,972653
2020-07-08,19,54,3,987913
2020-07-08,19,54,4,780
2020-07-08,19,54,4,34982
2020-07-08,19,54,4,47404
2020-07-08,19,54,4,87302
2020-07-08,19,54,4,100156
2020-07-08,19,54,4,135328
2020-07-08,19,54,4,147557
2020-07-08,19,54,4,165131
2020-07-08,19,54,4,177609
2020-07-08,19,54,4,193511
2020-07-08,19,54,4,205934
2020-07-08,19,54,4,225526
2020-07-08,19,54,4,237929
2020-07-08,19,54,4,255813
2020-07-08,19,54,4,268168
2020-07-08,19,54,4,291881
2020-07-08,19,54,4,304283
2020-07-08,19,54,4,322763
2020-07-08,19,54,4,335189
2020-07-08,19,54,4,354075
2020-07-08,19,54,4,366726
2020-07-08,19,54,4,383031
2020-07-08,19,54,4,395804
2020-07-08,19,54,4,420067
2020-07-08,19,54,4,432527
2020-07-08,19,54,4,450334
2020-07-08,19,54,4,462696
2020-07-08,19,54,4,478509
2020-07-08,19,54,4,490902
2020-07-08,19,54,4,509720
2020-07-08,19,54,4,522253
2020-07-08,19,54,4,547928
2020-07-08,19,54,4,560555
2020-07-08,19,54,4,577440
2020-07-08,19,54,4,589800
2020-07-08,19,54,4,606594
2020-07-08,19,54,4,619149
2020-07-08,19,54,4,636250
2020-07-08,19,54,4,649020
2020-07-08,19,54,4,670179
2020-07-08,19,54,4,682550
2020-07-08,19,54,4,701367
2020-07-08,19,54,4,714030
2020-07-08,19,54,4,734308
2020-07-08,19,54,4,746747
2020-07-08,19,54,4,763907
2020-07-08,19,54,4,776363
2020-07-08,19,54,4,793922
2020-07-08,19,54,4,806285
2020-07-08,19,54,4,826386
2020-07-08,19,54,4,838856
2020-07-08,19,54,4,857515
2020-07-08,19,54,4,869995
2020-07-08,19,54,4,890327
2020-07-08,19,54,4,902769
2020-07-08,19,54,4,925619
2020-07-08,19,54,4,938140
2020-07-08,19,54,4,958681
2020-07-08,19,54,4,971316
2020-07-08,19,54,4,991151
2020-07-08,19,54,5,3505
2020-07-08,19,54,5,25107
2020-07-08,19,54,5,37656
2020-07-08,19,54,5,54648
2020-07-08,19,54,5,67514
2020-07-08,19,54,5,97233
2020-07-08,19,54,5,109578
2020-07-08,19,54,5,135674
2020-07-08,19,54,5,148059
2020-07-08,19,54,5,168231
2020-07-08,19,54,5,180740
2020-07-08,19,54,5,199115
2020-07-08,19,54,5,211484
2020-07-08,19,54,5,231982
2020-07-08,19,54,5,245845
2020-07-08,19,54,5,263492
2020-07-08,19,54,5,276242
2020-07-08,19,54,5,312524
2020-07-08,19,54,5,324916
2020-07-08,19,54,5,339799
2020-07-08,19,54,5,352301
2020-07-08,19,54,5,364605
2020-07-08,19,54,5,376925
2020-07-08,19,54,5,388844
2020-07-08,19,54,5,401171
2020-07-08,19,54,5,411533
2020-07-08,19,54,5,424006
2020-07-08,19,54,5,437268
2020-07-08,19,54,5,449715
2020-07-08,19,54,5,459905
2020-07-08,19,54,5,472287
2020-07-08,19,54,5,484406
2020-07-08,19,54,5,497329
2020-07-08,19,54,5,537761
2020-07-08,19,54,5,550276
2020-07-08,19,54,5,565389
2020-07-08,19,54,5,577893
2020-07-08,19,54,5,588366
2020-07-08,19,54,5,601262
2020-07-08,19,54,5,641308
2020-07-08,19,54,5,653562
2020-07-08,19,54,5,673499
2020-07-08,19,54,5,685946
2020-07-08,19,54,5,699825
2020-07-08,19,54,5,712258
2020-07-08,19,54,5,722844
2020-07-08,19,54,5,735305
2020-07-08,19,54,5,747685
2020-07-08,19,54,5,759914
2020-07-08,19,54,5,771791
2020-07-08,19,54,5,784182
2020-07-08,19,54,5,798371
2020-07-08,19,54,5,810756
2020-07-08,19,54,5,821582
2020-07-08,19,54,5,834017
2020-07-08,19,54,5,845248
2020-07-08,19,54,5,857849
2020-07-08,19,54,5,868534
2020-07-08,19,54,5,881021
2020-07-08,19,54,5,891653
2020-07-08,19,54,5,904079
2020-07-08,19,54,5,914815
2020-07-08,19,54,5,927140
2020-07-08,19,54,5,935881
2020-07-08,19,54,5,948217
2020-07-08,19,54,5,957979
2020-07-08,19,54,5,971046
2020-07-08,19,54,6,10075
2020-07-08,19,54,6,22307
2020-07-08,19,54,6,47389
2020-07-08,19,54,6,59732
2020-07-08,19,54,6,70143
2020-07-08,19,54,6,82471
2020-07-08,19,54,6,91233
2020-07-08,19,54,6,103519
2020-07-08,19,54,6,115309
2020-07-08,19,54,6,127642
2020-07-08,19,54,6,135946
2020-07-08,19,54,6,148514
2020-07-08,19,54,6,156630
2020-07-08,19,54,6,169158
2020-07-08,19,54,6,179116
2020-07-08,19,54,6,191448
2020-07-08,19,54,6,199686
2020-07-08,19,54,6,212028
2020-07-08,19,54,6,220339
2020-07-08,19,54,6,232681
2020-07-08,19,54,6,240811
2020-07-08,19,54,6,253461
2020-07-08,19,54,6,261816
2020-07-08,19,54,6,274197
2020-07-08,19,54,6,282068
2020-07-08,19,54,6,294828
2020-07-08,19,54,6,330436
2020-07-08,19,54,6,342755
2020-07-08,19,54,6,357816
2020-07-08,19,54,6,370226
2020-07-08,19,54,6,383552
2020-07-08,19,54,6,396245
2020-07-08,19,54,6,432163
2020-07-08,19,54,6,444430
2020-07-08,19,54,6,459503
2020-07-08,19,54,6,471936
2020-07-08,19,54,6,483722
2020-07-08,19,54,6,496154
2020-07-08,19,54,6,507124
2020-07-08,19,54,6,519477
2020-07-08,19,54,6,530378
2020-07-08,19,54,6,543585
2020-07-08,19,54,6,576692
2020-07-08,19,54,6,589574
2020-07-08,19,54,6,645222
2020-07-08,19,54,6,657454
2020-07-08,19,54,6,676361
2020-07-08,19,54,6,688659
2020-07-08,19,54,6,702867
2020-07-08,19,54,6,715088
2020-07-08,19,54,6,726799
2020-07-08,19,54,6,739172
2020-07-08,19,54,6,749276
2020-07-08,19,54,6,761610
2020-07-08,19,54,6,769704
2020-07-08,19,54,6,782261
2020-07-08,19,54,6,790419
2020-07-08,19,54,6,802909
2020-07-08,19,54,6,812446
2020-07-08,19,54,6,824946
2020-07-08,19,54,6,833148
2020-07-08,19,54,6,845710
2020-07-08,19,54,6,854511
2020-07-08,19,54,6,866945
2020-07-08,19,54,6,876227
2020-07-08,19,54,6,888584
2020-07-08,19,54,6,896589
2020-07-08,19,54,6,908901
2020-07-08,19,54,6,917218
2020-07-08,19,54,6,929606
2020-07-08,19,54,6,939849
2020-07-08,19,54,6,952167
2020-07-08,19,54,6,961513
2020-07-08,19,54,6,974086
2020-07-08,19,54,6,982932
2020-07-08,19,54,6,995324
2020-07-08,19,54,7,4300
2020-07-08,19,54,7,16606
2020-07-08,19,54,7,24857
2020-07-08,19,54,7,37246
2020-07-08,19,54,7,45756
2020-07-08,19,54,7,58097
2020-07-08,19,54,7,69054
2020-07-08,19,54,7,81376
2020-07-08,19,54,7,89640
2020-07-08,19,54,7,102037
2020-07-08,19,54,7,112994
2020-07-08,19,54,7,125299
2020-07-08,19,54,7,135508
2020-07-08,19,54,7,147881
2020-07-08,19,54,7,162830
2020-07-08,19,54,7,175230
2020-07-08,19,54,7,193546
2020-07-08,19,54,7,206034
2020-07-08,19,54,7,217145
2020-07-08,19,54,7,229498
2020-07-08,19,54,7,238202
2020-07-08,19,54,7,250591
2020-07-08,19,54,7,259011
2020-07-08,19,54,7,271387
2020-07-08,19,54,7,281242
2020-07-08,19,54,7,293585
2020-07-08,19,54,7,302541
2020-07-08,19,54,7,315069
2020-07-08,19,54,7,323471
2020-07-08,19,54,7,335807
2020-07-08,19,54,7,346110
2020-07-08,19,54,7,358476
2020-07-08,19,54,7,367376
2020-07-08,19,54,7,379751
2020-07-08,19,54,7,388068
2020-07-08,19,54,7,400660
2020-07-08,19,54,7,410210
2020-07-08,19,54,7,422731
2020-07-08,19,54,7,431538
2020-07-08,19,54,7,443873
2020-07-08,19,54,7,452195
2020-07-08,19,54,7,464574
2020-07-08,19,54,7,473609
2020-07-08,19,54,7,486234
2020-07-08,19,54,7,501225
2020-07-08,19,54,7,513828
2020-07-08,19,54,7,523005
2020-07-08,19,54,7,535353
2020-07-08,19,54,7,545407
2020-07-08,19,54,7,557717
2020-07-08,19,54,7,566703
2020-07-08,19,54,7,579591
2020-07-08,19,54,7,602670
2020-07-08,19,54,7,615036
2020-07-08,19,54,7,624231
2020-07-08,19,54,7,636651
2020-07-08,19,54,7,645567
2020-07-08,19,54,7,658083
2020-07-08,19,54,7,672911
2020-07-08,19,54,7,685468
2020-07-08,19,54,7,705916
2020-07-08,19,54,7,718275
2020-07-08,19,54,7,727008
2020-07-08,19,54,7,739379
2020-07-08,19,54,7,748242
2020-07-08,19,54,7,760655
2020-07-08,19,54,7,770088
2020-07-08,19,54,7,782449
2020-07-08,19,54,7,791449
2020-07-08,19,54,7,804011
2020-07-08,19,54,7,812695
2020-07-08,19,54,7,825239
2020-07-08,19,54,7,837153
2020-07-08,19,54,7,849610
2020-07-08,19,54,7,858415
2020-07-08,19,54,7,870758
2020-07-08,19,54,7,882748
2020-07-08,19,54,7,895159
2020-07-08,19,54,7,907800
2020-07-08,19,54,7,920202
2020-07-08,19,54,7,931672
2020-07-08,19,54,7,944009
2020-07-08,19,54,7,953634
2020-07-08,19,54,7,966014
2020-07-08,19,54,7,975134
2020-07-08,19,54,7,987510
2020-07-08,19,54,7,997671
2020-07-08,19,54,8,10039
2020-07-08,19,54,8,19190
2020-07-08,19,54,8,32693
2020-07-08,19,54,8,53435
2020-07-08,19,54,8,65921
2020-07-08,19,54,8,77603
2020-07-08,19,54,8,89997
2020-07-08,19,54,8,101997
2020-07-08,19,54,8,114414
2020-07-08,19,54,8,124510
2020-07-08,19,54,8,136971
2020-07-08,19,54,8,148311
2020-07-08,19,54,8,160662
2020-07-08,19,54,8,175742
2020-07-08,19,54,8,188094
2020-07-08,19,54,8,198769
2020-07-08,19,54,8,211250
2020-07-08,19,54,8,222623
2020-07-08,19,54,8,235171
2020-07-08,19,54,8,245261
2020-07-08,19,54,8,257808
2020-07-08,19,54,8,267289
2020-07-08,19,54,8,279833
2020-07-08,19,54,8,290457
2020-07-08,19,54,8,302797
2020-07-08,19,54,8,314920
2020-07-08,19,54,8,327357
2020-07-08,19,54,8,338558
2020-07-08,19,54,8,350851
2020-07-08,19,54,8,360620
2020-07-08,19,54,8,373170
2020-07-08,19,54,8,383399
2020-07-08,19,54,8,395756
2020-07-08,19,54,8,405031
2020-07-08,19,54,8,417368
2020-07-08,19,54,8,427879
2020-07-08,19,54,8,440448
2020-07-08,19,54,8,451516
2020-07-08,19,54,8,464141
2020-07-08,19,54,8,481323
2020-07-08,19,54,8,493668
2020-07-08,19,54,8,503891
2020-07-08,19,54,8,516249
2020-07-08,19,54,8,529528
2020-07-08,19,54,8,542064
2020-07-08,19,54,8,552537
2020-07-08,19,54,8,564866
2020-07-08,19,54,8,577225
2020-07-08,19,54,8,590191
2020-07-08,19,54,8,597218
2020-07-08,19,54,8,609553
2020-07-08,19,54,8,621980
2020-07-08,19,54,8,634395
2020-07-08,19,54,8,646757
2020-07-08,19,54,8,659128
2020-07-08,19,54,8,671509
2020-07-08,19,54,8,683926
2020-07-08,19,54,8,696393
2020-07-08,19,54,8,708783
2020-07-08,19,54,8,721127
2020-07-08,19,54,8,733538
2020-07-08,19,54,8,745966
2020-07-08,19,54,8,758326
2020-07-08,19,54,8,770668
2020-07-08,19,54,8,783150
2020-07-08,19,54,8,795503
2020-07-08,19,54,8,808006
2020-07-08,19,54,8,820491
2020-07-08,19,54,8,832848
2020-07-08,19,54,8,845775
2020-07-08,19,54,8,858283
2020-07-08,19,54,8,875391
2020-07-08,19,54,8,887412
2020-07-08,19,54,8,897015
2020-07-08,19,54,8,909876
2020-07-08,19,54,8,925860
2020-07-08,19,54,8,938444
2020-07-08,19,54,8,954983
2020-07-08,19,54,8,967284
2020-07-08,19,54,8,975057
2020-07-08,19,54,8,987768
2020-07-08,19,54,8,995726
2020-07-08,19,54,9,8297
2020-07-08,19,54,9,19108
2020-07-08,19,54,9,31504
2020-07-08,19,54,9,39658
2020-07-08,19,54,9,52060
2020-07-08,19,54,9,60909
2020-07-08,19,54,9,73428
2020-07-08,19,54,9,84716
2020-07-08,19,54,9,97128
2020-07-08,19,54,9,105543
2020-07-08,19,54,9,118059
2020-07-08,19,54,9,128176
2020-07-08,19,54,9,140671
2020-07-08,19,54,9,149509
2020-07-08,19,54,9,161951
2020-07-08,19,54,9,170119
2020-07-08,19,54,9,182822
2020-07-08,19,54,9,200956
2020-07-08,19,54,9,213734
2020-07-08,19,54,9,227749
2020-07-08,19,54,9,239639
2020-07-08,19,54,9,255421
2020-07-08,19,54,9,268115
2020-07-08,19,54,9,288883
2020-07-08,19,54,9,301191
2020-07-08,19,54,9,313320
2020-07-08,19,54,9,325998
2020-07-08,19,54,9,337598
2020-07-08,19,54,9,350110
2020-07-08,19,54,9,361573
2020-07-08,19,54,9,374105
2020-07-08,19,54,9,386260
2020-07-08,19,54,9,398586
2020-07-08,19,54,9,409552
2020-07-08,19,54,9,422012
2020-07-08,19,54,9,433711
2020-07-08,19,54,9,446201
2020-07-08,19,54,9,459133
2020-07-08,19,54,9,471676
2020-07-08,19,54,9,483347
2020-07-08,19,54,9,495758
2020-07-08,19,54,9,511704
2020-07-08,19,54,9,523866
2020-07-08,19,54,9,537106
2020-07-08,19,54,9,549664
2020-07-08,19,54,9,561073
2020-07-08,19,54,9,573522
2020-07-08,19,54,9,586766
2020-07-08,19,54,9,599005
2020-07-08,19,54,9,610344
2020-07-08,19,54,9,623139
2020-07-08,19,54,9,636710
2020-07-08,19,54,9,649199
2020-07-08,19,54,9,661203
2020-07-08,19,54,9,673602
2020-07-08,19,54,9,688530
2020-07-08,19,54,9,700931
2020-07-08,19,54,9,716543
2020-07-08,19,54,9,728967
2020-07-08,19,54,9,745017
2020-07-08,19,54,9,757582
2020-07-08,19,54,9,773364
2020-07-08,19,54,9,785945
2020-07-08,19,54,9,798745
2020-07-08,19,54,9,811511
2020-07-08,19,54,9,824335
2020-07-08,19,54,9,836791
2020-07-08,19,54,9,850457
2020-07-08,19,54,9,862764
2020-07-08,19,54,9,873055
2020-07-08,19,54,9,885386
2020-07-08,19,54,9,897024
2020-07-08,19,54,9,911353
2020-07-08,19,54,9,925066
2020-07-08,19,54,9,937777
2020-07-08,19,54,9,949753
2020-07-08,19,54,9,962552
2020-07-08,19,54,9,973607
2020-07-08,19,54,9,985995
2020-07-08,19,54,10,3039
2020-07-08,19,54,10,15645
2020-07-08,19,54,10,27773
2020-07-08,19,54,10,40116
2020-07-08,19,54,10,52574
2020-07-08,19,54,10,64924
2020-07-08,19,54,10,73679
2020-07-08,19,54,10,86051
2020-07-08,19,54,10,98433
2020-07-08,19,54,10,110751
2020-07-08,19,54,10,123152
2020-07-08,19,54,10,135479
2020-07-08,19,54,10,147817
2020-07-08,19,54,10,160333
2020-07-08,19,54,10,172711
2020-07-08,19,54,10,185104
2020-07-08,19,54,10,193907
2020-07-08,19,54,10,205890
2020-07-08,19,54,10,213011
2020-07-08,19,54,10,225394
2020-07-08,19,54,10,234695
2020-07-08,19,54,10,246952
2020-07-08,19,54,10,259355
2020-07-08,19,54,10,271668
2020-07-08,19,54,10,284148
2020-07-08,19,54,10,296654
2020-07-08,19,54,10,309016
2020-07-08,19,54,10,321366
2020-07-08,19,54,10,331359
2020-07-08,19,54,10,343822
2020-07-08,19,54,10,350602
2020-07-08,19,54,10,362912
2020-07-08,19,54,10,375474
2020-07-08,19,54,10,387957
2020-07-08,19,54,10,395384
2020-07-08,19,54,10,407711
2020-07-08,19,54,10,416607
2020-07-08,19,54,10,428937
2020-07-08,19,54,10,437635
2020-07-08,19,54,10,450113
2020-07-08,19,54,10,462512
2020-07-08,19,54,10,474852
2020-07-08,19,54,10,487159
2020-07-08,19,54,10,499598
2020-07-08,19,54,10,506408
2020-07-08,19,54,10,518826
2020-07-08,19,54,10,531166
2020-07-08,19,54,10,543482
2020-07-08,19,54,10,552313
2020-07-08,19,54,10,564646
2020-07-08,19,54,10,577190
2020-07-08,19,54,10,589723
2020-07-08,19,54,10,598794
2020-07-08,19,54,10,611155
2020-07-08,19,54,10,623534
2020-07-08,19,54,10,635919
2020-07-08,19,54,10,644370
2020-07-08,19,54,10,656723
2020-07-08,19,54,10,665389
2020-07-08,19,54,10,677861
2020-07-08,19,54,10,685368
2020-07-08,19,54,10,697932
2020-07-08,19,54,10,705229
2020-07-08,19,54,10,718045
2020-07-08,19,54,10,748098
2020-07-08,19,54,10,760966
2020-07-08,19,54,10,792839
2020-07-08,19,54,10,804750
2020-07-08,19,54,10,818173
2020-07-08,19,54,10,830549
2020-07-08,19,54,10,838390
2020-07-08,19,54,10,850991
2020-07-08,19,54,10,858317
2020-07-08,19,54,10,870665
2020-07-08,19,54,10,878063
2020-07-08,19,54,10,890464
2020-07-08,19,54,10,898152
2020-07-08,19,54,10,910571
2020-07-08,19,54,10,920716
2020-07-08,19,54,10,933106
2020-07-08,19,54,10,940987
2020-07-08,19,54,10,953486
2020-07-08,19,54,10,961075
2020-07-08,19,54,10,973575
2020-07-08,19,54,10,982373
2020-07-08,19,54,10,994739
2020-07-08,19,54,11,2181
2020-07-08,19,54,11,14483
2020-07-08,19,54,11,23159
2020-07-08,19,54,11,35499
2020-07-08,19,54,11,45254
2020-07-08,19,54,11,57826
2020-07-08,19,54,11,64459
2020-07-08,19,54,11,76815
2020-07-08,19,54,11,89352
2020-07-08,19,54,11,101713
2020-07-08,19,54,11,111048
2020-07-08,19,54,11,123431
2020-07-08,19,54,11,130216
2020-07-08,19,54,11,142592
2020-07-08,19,54,11,149961
2020-07-08,19,54,11,162317
2020-07-08,19,54,11,170528
2020-07-08,19,54,11,183072
2020-07-08,19,54,11,190539
2020-07-08,19,54,11,202885
2020-07-08,19,54,11,215264
2020-07-08,19,54,11,227615
2020-07-08,19,54,11,239964
2020-07-08,19,54,11,252284
2020-07-08,19,54,11,260085
2020-07-08,19,54,11,272555
2020-07-08,19,54,11,285100
2020-07-08,19,54,11,297640
2020-07-08,19,54,11,310136
2020-07-08,19,54,11,322587
2020-07-08,19,54,11,334946
2020-07-08,19,54,11,347464
2020-07-08,19,54,11,359816
2020-07-08,19,54,11,372339
2020-07-08,19,54,11,384720
2020-07-08,19,54,11,397157
2020-07-08,19,54,11,409430
2020-07-08,19,54,11,421996
2020-07-08,19,54,11,434405
2020-07-08,19,54,11,446687
2020-07-08,19,54,11,459299
2020-07-08,19,54,11,471635
2020-07-08,19,54,11,484002
2020-07-08,19,54,11,496412
2020-07-08,19,54,11,508744
2020-07-08,19,54,11,521277
2020-07-08,19,54,11,534136
2020-07-08,19,54,11,546459
2020-07-08,19,54,11,554310
2020-07-08,19,54,11,566596
2020-07-08,19,54,11,579161
2020-07-08,19,54,11,591492
2020-07-08,19,54,11,604040
2020-07-08,19,54,11,616436
2020-07-08,19,54,11,629179
2020-07-08,19,54,11,641536
2020-07-08,19,54,11,653926
2020-07-08,19,54,11,666212
2020-07-08,19,54,11,679099
2020-07-08,19,54,11,691941
2020-07-08,19,54,11,713969
2020-07-08,19,54,11,726328
2020-07-08,19,54,11,735153
